1,x1,x1^2,x1^3,x1^4,x1^5,x1^6,x1^7,x1^8,x1^9,x1^10,x1^11,x1^12,x1^13,x1^14,x1^15,x1^16,x1^17,x1^18,x1^19,x1^20,x1^21,x1^22,x1^23,x1^24,x1^25,x1^26,x1^27,x1^28,x1^29,x1^30,x1^31,x1^32,x1^33,x1^34,x1^35,x1^36,x1^37,x1^38,y
1.0,0.3985714285714286,0.15885918367346938,0.06331673177842566,0.025236240237401085,0.010058444323192719,0.004009008523101098,0.0015978762542074375,0.0006368678213198216,0.0002538373173546146,0.00010117230220276783,4.032438902081746e-05,1.6072149338297247e-05,6.405899521978474e-06,2.553208523759992e-06,1.0176359687557681e-06,4.0560062183265616e-07,1.6166081927330152e-07,6.443338368178732e-08,2.5681305781740946e-08,1.0235834733008178e-08,4.079711272156117e-09,1.6260563499022237e-09,6.480996023181721e-10,2.583139843525286e-10,1.0295657376336496e-10,4.103554868568404e-11,1.6355597261865494e-11,6.5188737658006754e-12,2.5982368295119837e-12,1.0355829649054907e-12,4.1275378172661703e-13,1.6451186443103735e-13,6.556972882322774e-14,2.6134220488115058e-14,1.0416353594548715e-14,4.151660932684416e-15,1.6547334288842173e-15,6.595294666552809e-16,1.2281790082142856
1.0,0.40714285714285714,0.16576530612244897,0.06749016034985422,0.027478136713869217,0.011187527090646753,0.004554921744049035,0.0018545038529342499,0.0007550479972660874,0.00030741239888690703,0.000125160762403955,5.0958310407324535e-05,2.0747312094410702e-05,8.447119924152928e-06,3.439184540547978e-06,1.4002394200802481e-06,5.700974781755296e-07,2.3211111611432277e-07,9.450238298940284e-08,3.8475970217114016e-08,1.5665216445539278e-08,6.377980981398135e-09,2.5967493995692407e-09,1.0572479698246194e-09,4.3045095914288076e-10,1.7525503336531573e-10,7.13538350130214e-11,2.905120425530157e-11,1.182799030394421e-11,4.815681766605857e-12,1.9606704335466702e-12,7.982729622297157e-13,3.2501113462209854e-13,1.3232596195328299e-13,5.3875570223836646e-14,2.193505359113349e-14,8.930700390675779e-15,3.636070873346567e-15,1.480400284148245e-15,2.0101215889285715
1.0,0.4085714285714286,0.16693061224489797,0.06820307871720117,0.02786582930445648,0.011385181687249361,0.004651659946504739,0.0019005353495719364,0.0007765044428251055,0.00031725752949711455,0.00012962236205167824,5.2959993638257115e-05,2.163794025791648e-05,8.84064416252016e-06,3.612034614972523e-06,1.4757741426887737e-06,6.029591497271275e-07,2.463518811742264e-07,1.0065234002261251e-07,4.112367035209597e-08,1.6801956743856353e-08,6.864799469632739e-09,2.8047609261642336e-09,1.145945178404244e-09,4.682004586051626e-10,1.912933302301093e-10,7.81569892083018e-11,3.19327127336776e-11,1.3046794059759704e-11,5.3305472872732505e-12,2.1779093202287854e-12,8.898315222649038e-13,3.635597362396607e-13,1.4854012080648996e-13,6.068924935808019e-14,2.479589330915848e-14,1.0130893552027608e-14,4.139193651256994e-15,1.6911562632278576e-15,1.9575594782142853
1.0,0.42,0.17639999999999997,0.07408799999999999,0.031116959999999992,0.013069123199999996,0.005489031743999998,0.002305393332479999,0.0009682651996415995,0.0004066713838494718,0.00017080198121677815,7.173683211104682e-05,3.0129469486639665e-05,1.2654377184388658e-05,5.3148384174432365e-06,2.232232135326159e-06,9.375374968369868e-07,3.9376574867153444e-07,1.6538161444204447e-07,6.946027806565868e-08,2.917331678757664e-08,1.2252793050782189e-08,5.146173081328519e-09,2.161392694157978e-09,9.077849315463507e-10,3.8126967124946727e-10,1.6013326192477625e-10,6.725597000840602e-11,2.8247507403530528e-11,1.1863953109482822e-11,4.982860305982785e-12,2.0928013285127696e-12,8.789765579753632e-13,3.6917015434965253e-13,1.5505146482685406e-13,6.51216152272787e-14,2.7351078395457054e-14,1.1487452926091962e-14,4.824730228958624e-15,1.6297689550000003
1.0,0.42857142857142855,0.18367346938775508,0.07871720116618075,0.033735943356934604,0.014458261438686257,0.0061963977594369675,0.0026555990397587,0.0011381138741823,0.00048776308893527136,0.000209041323829402,8.958913878402942e-05,3.839534519315547e-05,1.645514793992377e-05,7.05220625996733e-06,3.02237411141457e-06,1.2953031906062442e-06,5.551299388312475e-07,2.3791283092767748e-07,1.0196264182614749e-07,4.369827506834892e-08,1.8727832172149537e-08,8.026213788064087e-09,3.4398059091703227e-09,1.4742025325015667e-09,6.318010853578142e-10,2.7077189372477753e-10,1.1604509731061893e-10,4.9733613133122393e-11,2.1314405628481023e-11,9.134745269349009e-12,3.9148908297210035e-12,1.6778103555947157e-12,7.190615809691639e-13,3.081692489867845e-13,1.3207253528005048e-13,5.6602515120021635e-14,2.4258220765723556e-14,1.0396380328167238e-14,2.1031281907142856
1.0,0.43,0.18489999999999998,0.079507,0.03418801,0.014700844299999998,0.006321363048999999,0.0027181861110699996,0.0011688200277600999,0.0005025926119368429,0.00021611482313284246,9.292937394712225e-05,3.995963079726257e-05,1.7182641242822905e-05,7.388535734413849e-06,3.177070365797955e-06,1.3661402572931206e-06,5.874403106360418e-07,2.52599333573498e-07,1.0861771343660413e-07,4.6705616777739774e-08,2.0083415214428103e-08,8.635868542204085e-09,3.7134234731477566e-09,1.5967720934535354e-09,6.866120001850202e-10,2.952431600795587e-10,1.2695455883421024e-10,5.4590460298710406e-11,2.3473897928445473e-11,1.0093776109231553e-11,4.340323726969568e-12,1.866339202596914e-12,8.02525857116673e-13,3.450861185601694e-13,1.4838703098087283e-13,6.380642332177532e-14,2.7436762028363387e-14,1.1797807672196256e-14,1.9447743899999999
1.0,0.43142857142857144,0.18613061224489796,0.08030206413994169,0.03464460481466056,0.014946672362896412,0.00644842150513531,0.002782033277929805,0.0012002486427640016,0.000517821557306755,0.00022340301472377147,9.638244349511284e-05,4.158213990789154e-05,1.7939723217404636e-05,7.739709159508858e-06,3.339131665959536e-06,1.4405968044568284e-06,6.215146213513746e-07,2.68139165211593e-07,1.1568289699128727e-07,4.9908906987669656e-08,2.1532128443251767e-08,9.289575414088619e-09,4.007788250078233e-09,1.7290743593194662e-09,7.459720807349697e-10,3.2183366911708693e-10,1.3884824010480035e-10,5.990309787378529e-11,2.5843907939833085e-11,1.1149800282613702e-11,4.810342407641912e-12,2.075319153011225e-12,8.953519774419856e-13,3.862804245535424e-13,1.6665241173595687e-13,7.189861192036997e-14,3.101911542850247e-14,1.338253265629678e-14,2.2333813142857144
1.0,0.4328571428571429,0.187365306122449,0.08110241107871721,0.035105757938359024,0.01519577807903255,0.006577601082781233,0.002847161611546734,0.0012324142404266578,0.0005334593069275391,0.00023091167142720622,9.995176634634784e-05,4.326483600420485e-05,1.872749329896296e-05,8.106329242265396e-06,3.508882514866307e-06,1.518844860006416e-06,6.574428465456343e-07,2.845788321476103e-07,1.2318198020103703e-07,5.3320200001306033e-08,2.3080029429136757e-08,9.99035559575491e-09,4.32439677930534e-09,1.87184603447074e-09,8.102419263494776e-10,3.507190052627025e-10,1.5181122656371267e-10,6.571257378400706e-11,2.8444156937934486e-11,1.23122565031345e-11,5.329448172071077e-12,2.3068897087679092e-12,9.985536882238236e-13,4.322310964740265e-13,1.870943174737572e-13,8.098511170649776e-14,3.5054984067241177e-14,1.517380024624868e-14,2.736248786071428
1.0,0.4471428571428571,0.19993673469387754,0.08940028279883382,0.039974697880049974,0.01787440062350806,0.00799241056451146,0.0035737492952744097,0.0015979764706012718,0.0007145237647117115,0.00031949419764966527,0.00014285954837763603,6.38786266317144e-05,2.856287162246658e-05,1.2771684025474343e-05,5.710767285676384e-06,2.5535288005952974e-06,1.1417921636947543e-06,5.105442103377973e-07,2.2828619690818648e-07,1.0207654233180337e-07,4.564279678550636e-08,2.040885056266213e-08,9.125671751590351e-09,4.080478940353971e-09,1.8245570119011326e-09,8.158376353215064e-10,3.6479597122233075e-10,1.6311591284655646e-10,7.293611531567453e-11,3.2612862991151606e-11,1.4582608737472073e-11,6.520509335469655e-12,2.9155991742885743e-12,1.3036893450747482e-12,5.829353785834231e-13,2.606553907094449e-13,1.1655019613150893e-13,5.2114587698803275e-14,2.9405370089285716
1.0,0.45,0.2025,0.09112500000000001,0.04100625000000001,0.018452812500000006,0.008303765625000003,0.003736694531250001,0.0016815125390625006,0.0007566806425781253,0.0003405062891601564,0.0001532278301220704,6.895252355493168e-05,3.1028635599719254e-05,1.3962886019873664e-05,6.283298708943149e-06,2.827484419024417e-06,1.2723679885609876e-06,5.725655948524445e-07,2.576545176836e-07,1.1594453295762001e-07,5.217503983092901e-08,2.3478767923918055e-08,1.0565445565763126e-08,4.754450504593406e-09,2.139502727067033e-09,9.627762271801649e-10,4.332493022310742e-10,1.949621860039834e-10,8.773298370179253e-11,3.947984266580664e-11,1.776592919961299e-11,7.994668139825845e-12,3.59760066292163e-12,1.6189202983147337e-12,7.285141342416302e-13,3.278313604087336e-13,1.475241121839301e-13,6.638585048276855e-14,2.5409102199999998
1.0,0.46,0.2116,0.097336,0.044774560000000005,0.020596297600000004,0.009474296896000002,0.004358176572160001,0.0020047612231936006,0.0009221901626690563,0.00042420747482776593,0.00019513543842077235,8.976230167355529e-05,4.1290658769835434e-05,1.89937030341243e-05,8.737103395697179e-06,4.019067562020702e-06,1.8487710785295232e-06,8.504346961235807e-07,3.911999602168472e-07,1.799519816997497e-07,8.277791158188487e-08,3.807783932766704e-08,1.751580609072684e-08,8.057270801734347e-09,3.7063445687978e-09,1.704918501646988e-09,7.842625107576146e-10,3.6076075494850274e-10,1.6594994727631126e-10,7.633697574710318e-11,3.5115008843667464e-11,1.6152904068087033e-11,7.430335871320035e-12,3.417954500807216e-12,1.5722590703713195e-12,7.23239172370807e-13,3.3269001929057124e-13,1.5303740887366278e-13,3.075502125
1.0,0.4614285714285714,0.21291632653061224,0.09824567638483964,0.04533336210329029,0.020918108513375375,0.009652212928314637,0.004453806822636611,0.002055113719588036,0.0009482881877527652,0.00043756726377734733,0.00020190603742869026,9.316521441352421e-05,4.298909179366903e-05,1.9836395213364423e-05,9.153079505595297e-06,4.223492400438973e-06,1.948840064773983e-06,8.992504870314236e-07,4.1493986758735687e-07,1.9146511032959466e-07,8.834747233779868e-08,4.0766047950155676e-08,1.8810619268428976e-08,8.679757176717942e-09,4.005087954399851e-09,1.8480620132445024e-09,8.527486146828204e-10,3.934825750607871e-10,1.815641024923346e-10,8.377886443574868e-11,3.8657961732495456e-11,1.783788805656576e-11,8.230911203243914e-12,3.797977598068263e-12,1.7524953773943557e-12,8.086514384262527e-13,3.7313487801668517e-13,1.7217509371341329e-13,3.174412209285714
1.0,0.47,0.22089999999999999,0.10382299999999998,0.04879680999999999,0.022934500699999992,0.010779215328999996,0.005066231204629998,0.002381128666176099,0.0011191304731027665,0.0005259913223583002,0.00024721592150840106,0.00011619148310894849,5.460999706120579e-05,2.566669861876672e-05,1.2063348350820357e-05,5.669773724885567e-06,2.6647936506962165e-06,1.2524530158272217e-06,5.886529174387942e-07,2.766668711962332e-07,1.3003342946222962e-07,6.111571184724792e-08,2.8724384568206522e-08,1.3500460747057064e-08,6.34521655111682e-09,2.9822517790249052e-09,1.4016583361417053e-09,6.587794179866014e-10,3.0962632645370263e-10,1.4552437343324023e-10,6.83964555136229e-11,3.2146334091402763e-11,1.5108777022959298e-11,7.1011252007908696e-12,3.3375288443717084e-12,1.5686385568547028e-12,7.372601217217103e-13,3.465122572092038e-13,3.3868586374999996
1.0,0.4757142857142857,0.22630408163265306,0.10765608454810495,0.051213537363598495,0.02436301134582614,0.01158983254022872,0.005513448908423091,0.0026228264092926987,0.001247715991849241,0.0005935563218368531,0.00028236322167381726,0.00013432421831054448,6.389994956773044e-05,3.0398118865791768e-05,1.4460819403298084e-05,6.8792183732832315e-06,3.272542454719023e-06,1.5567951963163353e-06,7.405897148190566e-07,3.5230910719249406e-07,1.6759847527871502e-07,7.972898895401728e-08,3.792821903098251e-08,1.804299562473882e-08,8.58331077576861e-09,4.083203554758496e-09,1.94243826247797e-09,9.240456305788057e-10,4.3958170711820326e-10,2.0911529781480241e-10,9.947913453189885e-11,4.7323645427317596e-11,2.2512534181852514e-11,1.070953411793841e-11,5.094678373247844e-12,2.423611283273617e-12,1.152946510471592e-12,5.484731256957717e-13,3.6789016021428567
1.0,0.4785714285714286,0.22903061224489799,0.10960750728862975,0.052455021345272815,0.025103474500951992,0.012013805654027026,0.0057494641344272195,0.0027515292643330268,0.0013168032907879485,0.0006301844320199468,0.0003015882638952603,0.0001443315262927317,6.907294472580733e-05,3.305633783306494e-05,1.581981882010965e-05,7.570913292481046e-06,3.623222789973072e-06,1.7339709066299703e-06,8.298289338872001e-07,3.9713241836030293e-07,1.9005622878671642e-07,9.095548091935715e-08,4.352869443997807e-08,2.0831589481989506e-08,9.969403537809264e-09,4.771071693094434e-09,2.283298595980908e-09,1.0927214709337203e-09,5.229452753754233e-10,2.502666675010955e-10,1.1977047658981e-10,5.731872808226622e-11,2.7431105582227405e-11,1.3127743385780258e-11,6.282562906051981e-12,3.0066551050391625e-12,1.4388992288401707e-12,6.886160595163674e-13,3.8175404807142863
1.0,0.48,0.2304,0.110592,0.05308416,0.0254803968,0.012230590464,0.005870683422719999,0.0028179280429055996,0.0013526054605946878,0.0006492506210854501,0.000311640298121016,0.0001495873430980877,7.180192468708208e-05,3.4464923849799396e-05,1.654316344790371e-05,7.940718454993781e-06,3.8115448583970147e-06,1.829541532030567e-06,8.781799353746721e-07,4.215263689798426e-07,2.0233265711032442e-07,9.711967541295572e-08,4.661744419821874e-08,2.2376373215144997e-08,1.0740659143269598e-08,5.155516388769407e-09,2.4746478666093153e-09,1.1878309759724713e-09,5.701588684667862e-10,2.7367625686405735e-10,1.313646032947475e-10,6.305500958147881e-11,3.0266404599109826e-11,1.4527874207572715e-11,6.973379619634903e-12,3.3472222174247535e-12,1.6066666643638816e-12,7.711999988946631e-13,3.5463590074999995
1.0,0.4957142857142857,0.2457326530612245,0.12181318658892129,0.060384536780508126,0.0299334775183376,0.014838452426947353,0.007355632845929616,0.0036462922821965385,0.0018075191741745698,0.0008960130763408224,0.00044416648212895055,0.00022017967042677977,0.00010914620805441797,5.410533456411862e-05,2.6820787276784516e-05,1.329544740720604e-05,6.590743214714994e-06,3.2671255650087184e-06,1.619560815797179e-06,8.028394329737445e-07,3.9797897605984194e-07,1.9728386384680736e-07,9.77964296497745e-08,4.847908726924536e-08,2.403177611775449e-08,1.1912894732658297e-08,5.905392103189184e-09,2.9273872282952097e-09,1.4511476688834826e-09,7.193546301465264e-10,3.5659436665834954e-10,1.7676892175778186e-10,8.76268797856433e-11,4.343789612231175e-11,2.1532785649203108e-11,1.067410945753354e-11,5.291308545377341e-12,2.622977236065625e-12,4.194209877142858
1.0,0.49714285714285716,0.24715102040816328,0.1228693644314869,0.061083626888796344,0.03036728879614447,0.015096880715797536,0.007505306412996489,0.0037312094738896832,0.001854944138448014,0.0009221722288284413,0.000458451336617568,0.00022791580734701954,0.00011330671565251829,5.6329624352966235e-05,2.80038703926175e-05,1.392192413804413e-05,6.921185142913367e-06,3.4408177567626454e-06,1.710577970504858e-06,8.504016196224152e-07,4.2277109089800067e-07,2.1017762804643463e-07,1.0448830651451322e-07,5.194561523864372e-08,2.5824391575782877e-08,1.283841181196063e-08,6.382524729374714e-09,3.1730265797462866e-09,1.5774474996452969e-09,7.842167569665191e-10,3.8986775917764094e-10,1.938199717054558e-10,9.635621450499802e-11,4.790280378248473e-11,2.3814536737578122e-11,1.1839226835253123e-11,5.885787055240124e-12,2.926076993176519e-12,5.023007551428572
1.0,0.5128571428571429,0.26302244897959187,0.13489294169096214,0.06918080866722201,0.035479871873618146,0.018196105718041308,0.009332002789681186,0.00478598428785078,0.0024545262276263287,0.00125882130816836,0.0006455954994749161,0.00033109826330213557,0.00016980610932209526,8.708627606661743e-05,4.46628187255938e-05,2.2905645603554536e-05,1.1747323959537256e-05,6.024699002105536e-06,3.089809916794125e-06,1.5846310858987016e-06,8.126893711966199e-07,4.167935489422665e-07,2.1375554867181958e-07,1.0962605996169034e-07,5.6222507894638335e-08,2.8834114763107376e-08,1.4787781714222212e-08,7.584019479151106e-09,3.8895185614503535e-09,1.9947673765152527e-09,1.0230306973842512e-09,5.246686005156374e-10,2.690800394073055e-10,1.3799962021031812e-10,7.077409093643459e-11,3.629699806597146e-11,1.8615174722405365e-11,9.546925321919324e-12,5.205535601071429
1.0,0.5171428571428571,0.2674367346938775,0.13830299708454807,0.07152240706372343,0.0369873019386684,0.019127719002568516,0.009891763255614004,0.0051154547121889556,0.0026454208654462883,0.0013680605047022233,0.0007074827181460069,0.0003658696342412207,0.00018920686799331698,9.784698030511535e-05,5.060086695778822e-05,2.6167876912456195e-05,1.3532530631870204e-05,6.9982515553385905e-06,3.6190958043322426e-06,1.8715895445261025e-06,9.678791644549273e-07,5.005317964752624e-07,2.5884644332006424e-07,1.3386058925980465e-07,6.922504758864183e-08,3.5799238895840486e-08,1.851332068613465e-08,9.574031554829633e-09,4.951142032640467e-09,2.5604477368797846e-09,1.3241172582149742e-09,6.84757782105458e-10,3.541175958888226e-10,1.831293853025054e-10,9.470405354215279e-11,4.897552483179901e-11,2.5327342841587487e-11,1.3097854440935242e-11,6.3869669389285715
1.0,0.5271428571428571,0.27787959183673466,0.14648224198250728,0.07721706755935026,0.04070442561342892,0.021457047216221818,0.011310929175408359,0.005962475522465263,0.0031430763825566884,0.0016568502645191686,0.0008733967822965331,0.00046040487523917246,0.00024269914137607806,0.000127937118811104,6.744113834471053e-05,3.555111435599741e-05,1.8740515996232918e-05,9.878929146585639e-06,5.207606935843001e-06,2.7451527990372394e-06,1.4470876897782018e-06,7.628219393259377e-07,4.0211613658753e-07,2.1197264914399797e-07,1.117398679059075e-07,5.890287322468552e-08,3.1050228885584226e-08,1.6367906369686542e-08,8.628224929163335e-09,4.5483071412303866e-09,2.3976076215914464e-09,1.2638817319532053e-09,6.662462272724753e-10,3.51206939805062e-10,1.8513622969723983e-10,9.759324108325928e-11,5.144557994246096e-11,2.7119169998240136e-11,5.866821061428571
1.0,0.5457142857142857,0.29780408163265304,0.1625159416909621,0.08868727103706789,0.04839791076594276,0.026411431303700193,0.014413095368590676,0.00786543204400234,0.004292278629726991,0.002342357766508158,0.001278258095437309,0.0006975637035100744,0.000380670478201212,0.00020773731810409,0.00011336522216537482,6.186502123881883e-05,3.3760625876041134e-05,1.8423655835211018e-05,1.0054052184358013e-05,5.486639906321087e-06,2.9941377774495077e-06,1.633943758551017e-06,8.916664510949836e-07,4.86595120454691e-07,2.655419085909885e-07,1.4491001297393946e-07,7.907946422292125e-08,4.315479333307988e-08,2.3550187218909305e-08,1.2851673596604793e-08,7.01334187700433e-09,3.827280852879505e-09,2.0886018368571015e-09,1.1397798595420182e-09,6.219941519215013e-10,3.39431094334305e-10,1.8523239719386358e-10,1.0108396532579413e-10,6.869560789642858
1.0,0.5485714285714286,0.300930612244898,0.16508193586005832,0.09055923338608914,0.04967820802894033,0.027252045547304413,0.014949693557378421,0.008200974751476162,0.004498820435095495,0.0024679243529666718,0.0013538327879131457,0.0007426739865123542,0.00040740972974392004,0.00022349333745952187,0.00012260205940636628,6.72559868743495e-05,3.689471279964316e-05,2.023938530723282e-05,1.110274851139629e-05,6.090650611965965e-06,3.3411569071356154e-06,1.8328632176286805e-06,1.0054563936705905e-06,5.515646502421526e-07,3.02572608132838e-07,1.6598268789001398e-07,9.105336021395053e-08,4.994927188879572e-08,2.7400743436139368e-08,1.5031264970682167e-08,8.245722498202789e-09,4.523367770442673e-09,2.481390319785695e-09,1.3612198325681527e-09,7.467263081516723e-10,4.096327176146317e-10,2.247128050914551e-10,1.2327102450731253e-10,6.618682850714286
1.0,0.55,0.30250000000000005,0.16637500000000005,0.09150625000000004,0.050328437500000024,0.027680640625000016,0.015224352343750011,0.008373393789062506,0.004605366583984379,0.0025329516211914085,0.0013931233916552749,0.0007662178654104012,0.00042141982597572073,0.0002317809042866464,0.00012747949735765552,7.011372354671054e-05,3.85625479506908e-05,2.120940137287994e-05,1.1665170755083968e-05,6.415843915296183e-06,3.528714153412901e-06,1.9407927843770955e-06,1.0674360314074026e-06,5.870898172740715e-07,3.228993995007393e-07,1.7759466972540663e-07,9.767706834897365e-08,5.372238759193551e-08,2.9547313175564536e-08,1.6251022246560496e-08,8.938062235608273e-09,4.91593422958455e-09,2.703763826271503e-09,1.4870701044493267e-09,8.178885574471297e-10,4.4983870659592137e-10,2.4741128862775677e-10,1.3607620874526623e-10,6.46950251
1.0,0.5528571428571428,0.3056510204081632,0.16898134985422736,0.0934225462765514,0.05164932201289341,0.028554696598556785,0.01578666797663068,0.00872777215279439,0.004825211175902041,0.0026676524643915564,0.0014748307195993318,0.0008153706978356306,0.00045078351437484145,0.0002492188858043766,0.0001377824411518482,7.617400675109322e-05,4.211334373239011e-05,2.328266289204996e-05,1.2871986484604762e-05,7.116369670774347e-06,3.934335803699532e-06,2.1751256514738837e-06,1.2025337530291327e-06,6.648293748889633e-07,3.6755566868861253e-07,2.032057768321329e-07,1.1234376519147918e-07,6.211005304157492e-08,3.4337986467270703e-08,1.8984001089762517e-08,1.0495440602482992e-08,5.8024793045155965e-09,3.207942129782194e-09,1.7735337203224414e-09,9.80510785378264e-10,5.420823913448402e-10,2.9969412207207593e-10,1.6568803605984768e-10,6.315812666071428
1.0,0.5585714285714286,0.3120020408163266,0.17427542565597673,0.09734527347355272,0.054374288468798736,0.030371923987571867,0.016964888970200858,0.009476102267640766,0.0052930799809250565,0.002956563246488139,0.0016514517562526607,0.0009224537667068434,0.0005152563182605368,0.00028780745777124274,0.00016076102284079416,8.979651418678646e-05,5.0157767210047866e-05,2.8016695684469597e-05,1.564932573232516e-05,8.741266230484484e-06,4.882621565884905e-06,2.7272929032299973e-06,1.5233878930898987e-06,8.509209517116435e-07,4.753001315989323e-07,2.6548907350740365e-07,1.4829461105913548e-07,8.283313274874568e-08,4.626822129251366e-08,2.5844106464818346e-08,1.4435779468205677e-08,8.063413960097742e-09,4.503992654854597e-09,2.5158016114973535e-09,1.405254900136379e-09,7.849352370761774e-10,4.384423967096934e-10,2.4490139587641447e-10,7.020121243214286
1.0,0.56,0.31360000000000005,0.17561600000000005,0.09834496000000004,0.05507317760000002,0.030840979456000017,0.01727094849536001,0.009671731157401607,0.005416169448144901,0.0030330548909611446,0.0016985107389382412,0.0009511660138054152,0.0005326529677310326,0.00029828566192937825,0.00016703997068045183,9.354238358105304e-05,5.23837348053897e-05,2.9334891491018235e-05,1.6427539234970214e-05,9.19942197158332e-06,5.1516763040866605e-06,2.88493873028853e-06,1.615565688961577e-06,9.047167858184833e-07,5.066414000583507e-07,2.837191840326764e-07,1.5888274305829882e-07,8.897433611264735e-08,4.982562822308252e-08,2.790235180492621e-08,1.562531701075868e-08,8.750177526024862e-09,4.900099414573923e-09,2.744055672161397e-09,1.5366711764103824e-09,8.605358587898143e-10,4.81900080922296e-10,2.6986404531648583e-10,6.8746029774999995
1.0,0.5642857142857143,0.3184183673469388,0.17967893586005831,0.10139025666389005,0.0572130734031951,0.03228451999180295,0.01821769342394595,0.0102799841463695,0.0058008481968799324,0.0032733357682393906,0.0018470966120779418,0.0010422902311011243,0.0005881494875499202,0.00033188435368888353,0.00018727759958158427,0.00010567807404960827,5.963262749942181e-05,3.364983980324516e-05,1.8988123888974056e-05,1.071472705163536e-05,6.046167407708524e-06,3.41176589434981e-06,1.9252107546688215e-06,1.086368925848835e-06,6.13022465300414e-07,3.459198197052336e-07,1.9519761254795323e-07,1.1014722422348789e-07,6.21545050975396e-08,3.50728993050402e-08,1.979113603641554e-08,1.1167855334834483e-08,6.301861224656601e-09,3.5560502624847962e-09,2.006628362402135e-09,1.1323117187840619e-09,6.389473270281492e-10,3.6054884882302705e-10,6.359022340357144
1.0,0.5657142857142857,0.3200326530612245,0.18104704373177846,0.1024208990254061,0.057940965734372595,0.0327780320440165,0.018543000984900762,0.01049004055717243,0.005934365800914689,0.0033571555102317385,0.0018991908315025264,0.0010743993846785722,0.0006078030804753065,0.00034384288552603056,0.0001945168323832973,0.00011004095089112247,6.225173793269214e-05,3.521669745906584e-05,1.992258884827153e-05,1.1270493119879324e-05,6.375878964960303e-06,3.606925814463257e-06,2.0404894607535e-06,1.1543340377976941e-06,6.530232556684098e-07,3.6942458463527184e-07,2.089887650222395e-07,1.1822792992686691e-07,6.688322893005614e-08,3.783679808043176e-08,2.140481719978711e-08,1.2109010873022422e-08,6.850240436738399e-09,3.87527887564058e-09,2.192300621076671e-09,1.2402157799233738e-09,7.016077840709372e-10,3.9690954641727303e-10,6.677094467142858
1.0,0.5742857142857143,0.32980408163265307,0.1894017725947522,0.10877073226155769,0.062465477670208845,0.03587303146203422,0.020601369496768225,0.011831072196715467,0.006794415747256597,0.00390193590056736,0.002240826045754398,0.0012868743862760972,0.0007390335761185586,0.00042441642514237226,0.00024373628986747663,0.0001399742693238937,8.038522324029325e-05,4.616408534656841e-05,2.6511374727600716e-05,1.5225103772136411e-05,8.743559594855482e-06,5.021301367331292e-06,2.8836616423816845e-06,1.6560456860534817e-06,9.510433797049995e-07,5.461706266305855e-07,3.1365798843642195e-07,1.8012930193063088e-07,1.0344568482301945e-07,5.9407378998362595e-08,3.4116809081916804e-08,1.9592796072757936e-08,1.125186288749813e-08,6.461784115391783e-09,3.7109103062678528e-09,2.1311227758852524e-09,1.2238733655798164e-09,7.02852989947266e-10,6.437182505357143
1.0,0.58,0.3364,0.19511199999999998,0.11316495999999998,0.06563567679999999,0.03806869254399999,0.022079841675519993,0.012806308171801596,0.007427658739644925,0.004308042068994057,0.0024986644000165527,0.0014492253520096005,0.0008405507041655682,0.0004875194084160295,0.0002827612568812971,0.0001640015289911523,9.512088681486834e-05,5.517011435262363e-05,3.19986663245217e-05,1.8559226468222586e-05,1.07643513515691e-05,6.243323783910077e-06,3.6211277946678446e-06,2.1002541209073498e-06,1.2181473901262627e-06,7.065254862732323e-07,4.097847820384747e-07,2.376751735823153e-07,1.3785160067774287e-07,7.995392839309086e-08,4.6373278467992695e-08,2.6896501511435763e-08,1.5599970876632743e-08,9.04798310844699e-09,5.247830202899254e-09,3.043741517681567e-09,1.7653700802553087e-09,1.023914646548079e-09,6.674610307499999
1.0,0.5928571428571429,0.3514795918367347,0.2083771865889213,0.12353790347771762,0.07324032849036116,0.043421051890714116,0.025742480763780513,0.015261613595669875,0.00904795663171857,0.005364145717376009,0.0031801721038729196,0.001885387747296088,0.0011177655930398236,0.0006626753158736097,0.00039287179441078286,0.00023291684954353554,0.0001380864179436675,8.186551920946002e-05,4.853455781703701e-05,2.8774059277243368e-05,1.705890657150857e-05,1.0113494610251508e-05,5.995857518934823e-06,3.5546869576542165e-06,2.1074215534664285e-06,1.2493999209836684e-06,7.407156674403177e-07,4.391385742681884e-07,2.603464404589974e-07,1.5434824684354846e-07,9.150646062867516e-08,5.425025880128599e-08,3.216265343219098e-08,1.9067858820513223e-08,1.130451630073284e-08,6.7019632354344695e-09,3.973306775293293e-09,2.3556033024953093e-09,7.361259018571428
1.0,0.62,0.3844,0.238328,0.14776336,0.0916132832,0.056800235584000006,0.035216146062080005,0.021834010558489603,0.013537086546263554,0.008392993658683403,0.005203656068383709,0.0032262667623979,0.002000285392686698,0.0012401769434657527,0.0007689097049487667,0.0004767240170682354,0.00029556889058230594,0.00018325271216102968,0.0001136166815398384,7.044234255469982e-05,4.367425238391389e-05,2.707803647802661e-05,1.6788382616376498e-05,1.040879722215343e-05,6.4534542777351265e-06,4.0011416521957785e-06,2.4807078243613826e-06,1.5380388511040573e-06,9.535840876845155e-07,5.912221343643996e-07,3.6655772330592773e-07,2.272657884496752e-07,1.4090478883879862e-07,8.736096908005515e-08,5.416380082963419e-08,3.35815565143732e-08,2.0820565038911382e-08,1.2908750324125057e-08,7.3325583725
